,ID,dems,reps,
2359,"1381323849409703937	",7,0,7
2360,"1361074317308608514	",7,0,7
2362,"847953068528467969	",7,0,7
2365,"1183006666868101120	",7,0,7
2366,"747579415	",7,0,7
2367,"1347612246411771904	",7,0,7
2368,"838973792391135232	",7,0,7
2369,"1325107753849909248	",7,0,7
2371,"41766933	",7,0,7
2372,"1325818906838228992	",7,0,7
2373,"1375181795428294664	",7,0,7
2374,"17015207	",7,0,7
2376,"1371674220443402241	",7,0,7
2377,"1373181036306124802	",7,0,7
2380,"46037305	",7,0,7
2382,"1155848287402020864	",7,0,7
2385,"832669199302541312	",7,0,7
2386,"24011999	",7,0,7
2387,"953054335004561408	",7,0,7
2388,"328793104	",7,0,7
2390,"20130123	",7,0,7
2392,"1260852616826773505	",7,0,7
2393,"946234613667713029	",7,0,7
2395,"24390558	",7,0,7
2397,"29173729	",7,0,7
2398,"796927040079482880	",7,0,7
2399,"890906294021959681	",7,0,7
2400,"3267049040	",7,0,7
2402,"125731222	",7,0,7
2403,"1348787518850871297	",7,0,7
2404,"2459033677	",7,0,7
2405,"1128984849543507969	",7,0,7
2406,"288448948	",7,0,7
2407,"1346893879862300675	",7,0,7
2408,"457695309	",7,0,7
2410,"1342613491710971904	",7,0,7
2411,"587180044	",7,0,7
2412,"2619988571	",7,0,7
2415,"1353469216557461504	",7,0,7
2419,"2580766700	",7,0,7
2420,"1367935850617700361	",7,0,7
2421,"1354528373679263750	",7,0,7
2423,"49446566	",7,0,7
2424,"79072972	",7,0,7
2427,"1352002195504455681	",7,0,7
2430,"1367712316423299076	",7,0,7
2432,"1359640380409434113	",7,0,7
2433,"14093753	",7,0,7
2435,"16210339	",7,0,7
2436,"1031663907637788677	",7,0,7
2437,"728327851506806786	",7,0,7
2438,"22817477	",7,0,7
2440,"1197915165615767553	",7,0,7
2441,"876905495675543552	",7,0,7
2442,"1348324102570987520	",7,0,7
2443,"981408193191477248	",7,0,7
2444,"349065772	",7,0,7
2445,"1290707253516001282	",7,0,7
2446,"2165524996	",7,0,7
2447,"1275350394902704129	",7,0,7
2455,"1284241237407666176	",7,0,7
2456,"1353325453889724416	",7,0,7
2460,"826910727600345088	",7,0,7
2461,"51241418	",7,0,7
2462,"4048164556	",7,0,7
2463,"47016959	",7,0,7
2464,"1362827673752461312	",7,0,7
2468,"1549239715	",7,0,7
2470,"1225147380284018688	",7,0,7
2471,"457111170	",7,0,7
2472,"1364276054777597952	",7,0,7
2475,"1138634874141569025	",7,0,7
2477,"880083223203774467	",7,0,7
2479,"4172795595	",7,0,7
2481,"1362870551669317635	",7,0,7
2483,"1339778009599864832	",7,0,7
2485,"1967749664	",7,0,7
2488,"1153268933769748480	",7,0,7
2491,"1111890113309491201	",7,0,7
2493,"2310974014	",7,0,7
2494,"1351733223320125441	",7,0,7
2496,"106300696	",7,0,7
2499,"1351236267707654145	",7,0,7
2502,"1031756039782367233	",7,0,7
2503,"1323429648521437184	",7,0,7
2504,"594280933	",7,0,7
2505,"161413411	",7,0,7
2506,"527606802	",7,0,7
2512,"570541911	",7,0,7
2513,"25339197	",7,0,7
2514,"1186018522226397189	",7,0,7
2516,"1354084753679544320	",7,0,7
2517,"1290004838059855872	",7,0,7
2521,"1319484627212324865	",7,0,7
2523,"1324387374659489798	",7,0,7
2526,"1251572776420458504	",7,0,7
2527,"1334678651183362048	",7,0,7
2528,"1251291183667728387	",7,0,7
2531,"824352584920141824	",7,0,7
2533,"1078749802765139968	",7,0,7
2534,"769640918999785472	",7,0,7
2536,"1346407240736112640	",7,0,7
2541,"59782509	",7,0,7
2543,"1356337499556237312	",7,0,7
2545,"1277625756986851328	",7,0,7
2546,"896528833163034624	",7,0,7
2548,"1358589936061079552	",7,0,7
2550,"22738581	",7,0,7
2551,"1041100059482284032	",7,0,7
2554,"1265182814158360577	",7,0,7
2555,"2887972108	",7,0,7
2556,"389562310	",7,0,7
2561,"38977910	",7,0,7
2562,"1188150941486370816	",7,0,7
2563,"1054443810632036352	",7,0,7
2565,"1311907881030234113	",7,0,7
2566,"574356213	",7,0,7
2567,"1089104733044948993	",7,0,7
2568,"28161150	",7,0,7
2571,"885953316013912064	",7,0,7
2573,"40527294	",7,0,7
2574,"1182057763418951680	",7,0,7
2575,"345109248	",7,0,7
2576,"1356049002513518594	",7,0,7
2579,"600541926	",7,0,7
2580,"295503562	",7,0,7
2583,"1159906366183444481	",7,0,7
2584,"2802250017	",7,0,7
2585,"1347336920251166726	",7,0,7
2586,"258120953	",7,0,7
2589,"785678605112061952	",7,0,7
2590,"1120730885358223365	",7,0,7
2597,"1325178890520719360	",7,0,7
2599,"1347032102689234944	",7,0,7
2601,"2579241129	",7,0,7
2604,"1151318682880098306	",7,0,7
2608,"1324681636403884032	",7,0,7
2611,"38166479	",7,0,7
2614,"1091933573609861120	",7,0,7
2616,"1266515899957284871	",7,0,7
2617,"108042546	",7,0,7
2621,"1247764434547691523	",7,0,7
2622,"21426931	",7,0,7
2623,"1268937798888951809	",7,0,7
2624,"161840293	",7,0,7
2626,"3271140667	",7,0,7
2627,"1198677661578616832	",7,0,7
2628,"1351954696324300800	",7,0,7
2629,"1353433484497457152	",7,0,7
2634,"1346273334749753353	",7,0,7
2635,"922538293845094401	",7,0,7
2637,"979745256668147712	",7,0,7
2639,"28894978	",7,0,7
2640,"919217377	",7,0,7
2641,"436297814	",7,0,7
2642,"143506475	",7,0,7
2644,"35779645	",7,0,7
2646,"720776556	",7,0,7
2647,"990686306933014538	",7,0,7
2648,"1088771298593886208	",7,0,7
2649,"4877697136	",7,0,7
2650,"929969485	",7,0,7
2651,"1289986342701748224	",7,0,7
2655,"58425534	",7,0,7
2656,"117697072	",7,0,7
2657,"28499200	",7,0,7
2658,"1262513864	",7,0,7
2659,"330820947	",7,0,7
2660,"302422984	",7,0,7
2661,"1350303464732168193	",7,0,7
2662,"812449239838113793	",7,0,7
2663,"737517318	",7,0,7
2665,"3037562837	",7,0,7
2666,"2600976060	",7,0,7
2667,"1237497119109451777	",7,0,7
2672,"3237885852	",7,0,7
2675,"918125604792397824	",7,0,7
2676,"966112867937173505	",7,0,7
2679,"1161411971482378241	",7,0,7
2680,"1349931038663962624	",7,0,7
2682,"703628469373157376	",7,0,7
2684,"25430336	",7,0,7
2687,"1173111551106138112	",7,0,7
2695,"3090227045	",7,0,7
2696,"22738099	",7,0,7
2698,"4575657256	",7,0,7
2701,"30766147	",7,0,7
2706,"780958067215269889	",7,0,7
2714,"962505183539449856	",7,0,7
2716,"825095876272128001	",7,0,7
2717,"1099759302137372673	",7,0,7
2718,"1333591263795441665	",7,0,7
2721,"29761740	",7,0,7
2725,"1346300584421449730	",7,0,7
2726,"1346378525717233666	",7,0,7
2727,"868247672410562562	",7,0,7
2733,"1097964441356984321	",7,0,7
2737,"10160072	",7,0,7
2742,"49140126	",7,0,7
2744,"1081384884306890752	",7,0,7
2745,"4047973707	",7,0,7
2754,"2384234460	",7,0,7
2756,"1235005595863986176	",7,0,7
2757,"253587095	",7,0,7
2761,"1338570755940954124	",7,0,7
2762,"701039383479070720	",7,0,7
2764,"2980601683	",7,0,7
2765,"1326201123057831943	",7,0,7
2769,"829674769838600192	",7,0,7
2771,"1236501005254176768	",7,0,7
2772,"2567359718	",7,0,7
2773,"1050582156689330177	",7,0,7
2774,"1214739329211232261	",7,0,7
2778,"338650847	",7,0,7
2780,"1314323843218132997	",7,0,7
2783,"1307490827845992449	",7,0,7
2786,"1257621715385024512	",7,0,7
2788,"1246847720071012356	",7,0,7
2789,"1179485250885476355	",7,0,7
2790,"990601114360991745	",7,0,7
2791,"1046315182014812160	",7,0,7
2794,"1285472508234174464	",7,0,7
2796,"832290697	",7,0,7
2797,"44920489	",7,0,7
2804,"16438570	",7,0,7
2805,"913062748032049153	",7,0,7
2808,"1270021333359800322	",7,0,7
2809,"1283931447892389888	",7,0,7
2812,"1325646751353729024	",7,0,7
2814,"147458619	",7,0,7
2823,"1228937832422461442	",7,0,7
2824,"839624139560390658	",7,0,7
2825,"1281291976806141953	",7,0,7
2827,"2506268300	",7,0,7
2828,"3044443678	",7,0,7
2832,"415018142	",7,0,7
2833,"255147668	",7,0,7
2835,"1316354576170221568	",7,0,7
2837,"14205242	",7,0,7
2838,"1318583498920415233	",7,0,7
2839,"2946775591	",7,0,7
2840,"592010863	",7,0,7
2841,"1313927128283525120	",7,0,7
2842,"1214338770729877511	",7,0,7
2844,"827164333880786946	",7,0,7
2845,"335091935	",7,0,7
2846,"858636732	",7,0,7
2851,"374380693	",7,0,7
2852,"20453374	",7,0,7
2854,"1293634775773782018	",7,0,7
2855,"42519569	",7,0,7
2857,"3242789360	",7,0,7
2859,"1298325068972527616	",7,0,7
2861,"1316395301255540736	",7,0,7
2863,"924763057	",7,0,7
2865,"420831485	",7,0,7
2869,"915410579270942720	",7,0,7
2870,"1313908775766626305	",7,0,7
2871,"388937243	",7,0,7
2873,"1304831943771648002	",7,0,7
2874,"421608234	",7,0,7
2877,"798360156559982592	",7,0,7
2878,"803763624	",7,0,7
2879,"1165997336125796352	",7,0,7
2880,"881374794926534656	",7,0,7
2881,"2916856511	",7,0,7
2884,"1113492745279156224	",7,0,7
2886,"805425011267866625	",7,0,7
2887,"881682425365098497	",7,0,7
2888,"1188617665943920641	",7,0,7
2889,"732743382687055872	",7,0,7
2891,"2274887132	",7,0,7
2892,"1256218814125150209	",7,0,7
2895,"816487720822435840	",7,0,7
2897,"373077521	",7,0,7
2899,"817597109918527488	",7,0,7
2900,"1239331561759109121	",7,0,7
2901,"1151934510058987520	",7,0,7
2902,"748605954590183424	",7,0,7
2904,"754863348626386945	",7,0,7
2905,"16135336	",7,0,7
2907,"1281248287421587461	",7,0,7
2912,"792963863763423232	",7,0,7
2920,"1094096091170172929	",7,0,7
2922,"976080837572784129	",7,0,7
2923,"785890138949726208	",7,0,7
2930,"475402206	",7,0,7
2935,"1449796752	",7,0,7
2941,"889115312305647616	",7,0,7
2942,"754365317112074240	",7,0,7
2943,"1296627948066353152	",7,0,7
2944,"958742564340867072	",7,0,7
2946,"1239677349446156289	",7,0,7
2947,"940052955536883712	",7,0,7
2949,"2254269967	",7,0,7
2951,"930228422957187073	",7,0,7
2952,"1295406038338998278	",7,0,7
2953,"63263281	",7,0,7
2954,"770267387639713792	",7,0,7
2955,"350806094	",7,0,7
2957,"73396250	",7,0,7
2958,"257257643	",7,0,7
2962,"1270745692999483392	",7,0,7
2964,"959555550269800449	",7,0,7
2966,"1549268064	",7,0,7
2967,"23253837	",7,0,7
2968,"240502282	",7,0,7
2969,"2358417290	",7,0,7
2970,"760811778112647168	",7,0,7
2973,"310361280	",7,0,7
2974,"4914375593	",7,0,7
2975,"2468382331	",7,0,7
2977,"893991733217959940	",7,0,7
2979,"1286201258148208640	",7,0,7
2980,"633047565	",7,0,7
2983,"2796374357	",7,0,7
2984,"793183953586950144	",7,0,7
2985,"301631670	",7,0,7
2986,"2581283162	",7,0,7
2987,"2888000864	",7,0,7
2988,"544764112	",7,0,7
2989,"22061708	",7,0,7
2990,"770088943954104326	",7,0,7
2991,"247389407	",7,0,7
2993,"1284142266265882626	",7,0,7
2994,"1262147536468533249	",7,0,7
2996,"901480234758938624	",7,0,7
2997,"2950492710	",7,0,7
2998,"1283636147965616128	",7,0,7
3001,"3278030604	",7,0,7
3003,"16336409	",7,0,7
3005,"1228439020318969859	",7,0,7
3006,"886712030119563264	",7,0,7
3007,"16188476	",7,0,7
3011,"289113361	",7,0,7
3012,"311633473	",7,0,7
3013,"798747248167223297	",7,0,7
3014,"3020010848	",7,0,7
3017,"1266614643780354049	",7,0,7
3018,"1262352314	",7,0,7
3019,"312134473	",7,0,7
3020,"1276416594856550400	",7,0,7
3022,"1144060035691175936	",7,0,7
3025,"2334389434	",7,0,7
3026,"1274511259304628229	",7,0,7
3030,"1272946804703866880	",7,0,7
3031,"788086004	",7,0,7
3032,"736946342	",7,0,7
3033,"24807642	",7,0,7
3034,"2734674289	",7,0,7
3039,"1192236678330667009	",7,0,7
3042,"237822026	",7,0,7
3043,"817914929671995394	",7,0,7
3047,"555273380	",7,0,7
3049,"1124590864452374528	",7,0,7
3055,"486847328	",7,0,7
3064,"1522343732	",7,0,7
3068,"919939963	",7,0,7
3070,"1238904407607164929	",7,0,7
3077,"1243230348902891530	",7,0,7
3080,"1247154464965849090	",7,0,7
3081,"1243224496514846721	",7,0,7
3084,"1248376868631392256	",7,0,7
3085,"700415353642471425	",7,0,7
3086,"885501218646249473	",7,0,7
3089,"225233387	",7,0,7
3092,"88584466	",7,0,7
3096,"1004109034989944832	",7,0,7
3097,"3857661635	",7,0,7
3099,"67142626	",7,0,7
3102,"173027048	",7,0,7
3104,"1212033529447497730	",7,0,7
3113,"1220788635441729536	",7,0,7
3114,"1064893339361845249	",7,0,7
3115,"2901978315	",7,0,7
3116,"3424863737	",7,0,7
3120,"1241460360147636224	",7,0,7
3121,"1207461004776357888	",7,0,7
3123,"3227546688	",7,0,7
3126,"974030247900340224	",7,0,7
3129,"16896939	",7,0,7
3130,"971288926911717379	",7,0,7
3131,"2555806379	",7,0,7
3133,"711106061063708672	",7,0,7
3135,"249641728	",7,0,7
3136,"2183248380	",7,0,7
3137,"2721305771	",7,0,7
3138,"844274666026033152	",7,0,7
3140,"1159491484850118657	",7,0,7
3141,"398175732	",7,0,7
3143,"140270406	",7,0,7
3144,"720038296852762624	",7,0,7
3145,"329370554	",7,0,7
3150,"2406024460	",7,0,7
3154,"1159839360352759808	",7,0,7
3156,"17939115	",7,0,7
3157,"1049216001487720448	",7,0,7
3158,"4759001086	",7,0,7
3162,"53753996	",7,0,7
3163,"1060549580222291969	",7,0,7
3164,"2483168227	",7,0,7
3165,"799068428	",7,0,7
3168,"2271737306	",7,0,7
3169,"3106985444	",7,0,7
3170,"4857438269	",7,0,7
3172,"1009515484990050304	",7,0,7
3173,"1541191639	",7,0,7
3174,"4490808082	",7,0,7
3175,"1222248524378710022	",7,0,7
3178,"2865923540	",7,0,7
3180,"1221889686173515777	",7,0,7
3182,"3567659537	",7,0,7
3184,"1220508854024208384	",7,0,7
3188,"986816886401716224	",7,0,7
3189,"2190957666	",7,0,7
3190,"1276071134	",7,0,7
3191,"871580975574200320	",7,0,7
3192,"1499448714	",7,0,7
3194,"531618878	",7,0,7
3198,"348546773	",7,0,7
3199,"243291481	",7,0,7
3200,"738180557041893376	",7,0,7
3201,"780676098	",7,0,7
3207,"891311496373960704	",7,0,7
3210,"1580617380	",7,0,7
3212,"787333188720787456	",7,0,7
3213,"27802663	",7,0,7
3214,"817145698428874752	",7,0,7
3215,"77797050	",7,0,7
3216,"445906751	",7,0,7
3217,"4692571296	",7,0,7
3218,"791988272125837312	",7,0,7
3219,"1214738012673736705	",7,0,7
3220,"118918904	",7,0,7
3221,"138283482	",7,0,7
3222,"17345123	",7,0,7
3225,"325004483	",7,0,7
3226,"3242336903	",7,0,7
3227,"114357501	",7,0,7
3228,"1216789842	",7,0,7
3230,"1484228036	",7,0,7
3231,"796429112806113280	",7,0,7
3232,"43873116	",7,0,7
3233,"1576017012	",7,0,7
3235,"71387958	",7,0,7
3236,"1031583060146434048	",7,0,7
3237,"819302849385558017	",7,0,7
3238,"16487266	",7,0,7
3239,"29307185	",7,0,7
3241,"73633833	",7,0,7
3249,"1128485985728245760	",7,0,7
3251,"1080642743251099648	",7,0,7
3253,"1208465972350345218	",7,0,7
3254,"850274876	",7,0,7
3255,"1205180283718234112	",7,0,7
3257,"2787123007	",7,0,7
3259,"875415529519030272	",7,0,7
3260,"1937793967	",7,0,7
3262,"52923347	",7,0,7
3263,"1088739887497576448	",7,0,7
3265,"1203364640836616193	",7,0,7
3270,"3075872976	",7,0,7
3271,"712423028911710208	",7,0,7
3273,"271560218	",7,0,7
3274,"63179684	",7,0,7
3277,"23875385	",7,0,7
3278,"1197642614134231042	",7,0,7
3279,"948560867376984064	",7,0,7
3282,"1146822568759853057	",7,0,7
3283,"88325925	",7,0,7
3288,"2231692735	",7,0,7
3290,"1929624919	",7,0,7
3291,"893308458652631041	",7,0,7
3294,"1190814691804798976	",7,0,7
3298,"564147031	",7,0,7
3299,"21708164	",7,0,7
3306,"166339467	",7,0,7
3307,"1126476656728735744	",7,0,7
3315,"1176784913820868608	",7,0,7
3316,"547363355	",7,0,7
3317,"16882405	",7,0,7
3322,"509414185	",7,0,7
3328,"2525983497	",7,0,7
3336,"1177935668523257857	",7,0,7
3337,"1168531210865274881	",7,0,7
3343,"792463867364446208	",7,0,7
3344,"1178488640764284928	",7,0,7
3345,"1158124642500042752	",7,0,7
3346,"1147297435905122304	",7,0,7
3348,"162055767	",7,0,7
3349,"1169235660722638849	",7,0,7
3352,"33790496	",7,0,7
3353,"2341318646	",7,0,7
3357,"557062637	",7,0,7
3359,"18552090	",7,0,7
3362,"1027879712	",7,0,7
3363,"35413102	",7,0,7
3365,"34504715	",7,0,7
3366,"136464832	",7,0,7
3367,"17372783	",7,0,7
3368,"365540909	",7,0,7
3369,"840341792897683457	",7,0,7
3370,"229767122	",7,0,7
3371,"443874583	",7,0,7
3373,"895738293115113472	",7,0,7
3374,"869762409518551040	",7,0,7
3376,"863951514158731264	",7,0,7
3377,"281355210	",7,0,7
3380,"206358399	",7,0,7
3381,"518087018	",7,0,7
3383,"1169398587404488705	",7,0,7
3384,"2851625826	",7,0,7
3385,"787846191501434882	",7,0,7
3389,"1164584396667740166	",7,0,7
3392,"1037474721879744512	",7,0,7
3393,"182592594	",7,0,7
3395,"1121544767031132166	",7,0,7
3396,"3181209517	",7,0,7
3399,"1135370154131378177	",7,0,7
3402,"236280383	",7,0,7
3403,"2789132202	",7,0,7
3405,"1142090422166138882	",7,0,7
3407,"1156718005256110081	",7,0,7
3408,"1158177480236134401	",7,0,7
3410,"1155535253865488384	",7,0,7
3411,"2966570782	",7,0,7
3418,"17095974	",7,0,7
3419,"1154102932389933057	",7,0,7
3421,"14573926	",7,0,7
3424,"787802101459976193	",7,0,7
3426,"25574023	",7,0,7
3429,"1083472286089396224	",7,0,7
3430,"52145895	",7,0,7
3434,"818554054309715969	",7,0,7
3435,"1100543170163720192	",7,0,7
3436,"1134560489537773569	",7,0,7
3438,"966803873041211394	",7,0,7
3439,"48394143	",7,0,7
3441,"897648798209638401	",7,0,7
3442,"595684176	",7,0,7
3444,"958556564297744384	",7,0,7
3445,"246924483	",7,0,7
3447,"2735571236	",7,0,7
3452,"1874348252	",7,0,7
3458,"946982768	",7,0,7
3461,"16173725	",7,0,7
3462,"1140039675110928384	",7,0,7
3468,"2533789550	",7,0,7
3469,"1112354451543781376	",7,0,7
3470,"826917971637444608	",7,0,7
3472,"513417619	",7,0,7
3474,"835345165611057152	",7,0,7
3475,"826877159377616896	",7,0,7
3476,"282894960	",7,0,7
3477,"825406458896453632	",7,0,7
3478,"803782681276416002	",7,0,7
3480,"753668096	",7,0,7
3481,"399838251	",7,0,7
3484,"1003872870483652609	",7,0,7
3485,"837515567712063488	",7,0,7
3487,"1083265241859772416	",7,0,7
3488,"1255975200	",7,0,7
3489,"2468382258	",7,0,7
3490,"881619860136046595	",7,0,7
3491,"156306739	",7,0,7
3492,"625834488	",7,0,7
3493,"21402657	",7,0,7
3494,"975355596923899905	",7,0,7
3495,"212445456	",7,0,7
3496,"766047530291499011	",7,0,7
3497,"712843	",7,0,7
3498,"399199924	",7,0,7
3499,"1128560038782603265	",7,0,7
3500,"188770786	",7,0,7
3501,"983309651134464001	",7,0,7
3503,"699082634937368576	",7,0,7
3505,"888856621144825856	",7,0,7
3507,"801822574736969728	",7,0,7
3508,"21562527	",7,0,7
3510,"3293849286	",7,0,7
3511,"973399648143659008	",7,0,7
3512,"1563378493	",7,0,7
3513,"887409888418254851	",7,0,7
3515,"1040127682523029504	",7,0,7
3516,"907267213035397120	",7,0,7
3519,"819648065892036608	",7,0,7
3520,"839847854352941056	",7,0,7
3521,"24218879	",7,0,7
3522,"878231570	",7,0,7
3524,"832810614510727168	",7,0,7
3526,"850503906434199553	",7,0,7
3531,"1040613306	",7,0,7
3532,"1050956486409707520	",7,0,7
3536,"3770738355	",7,0,7
3537,"1733544204	",7,0,7
3539,"184311121	",7,0,7
3540,"1066845975598309376	",7,0,7
3541,"2870648385	",7,0,7
3542,"1145919746	",7,0,7
3544,"734425814	",7,0,7
3548,"34516954	",7,0,7
3551,"3444349399	",7,0,7
3552,"1686712196	",7,0,7
3556,"637365213	",7,0,7
3558,"2565615602	",7,0,7
3562,"842420420192153601	",7,0,7
3563,"46041277	",7,0,7
3566,"18188773	",7,0,7
3568,"14967629	",7,0,7
3569,"783832921710862336	",7,0,7
3572,"20387833	",7,0,7
3574,"2718127423	",7,0,7
3575,"907212906	",7,0,7
3576,"49591955	",7,0,7
3581,"588774141	",7,0,7
3584,"23115261	",7,0,7
3587,"1011706230195343360	",7,0,7
3588,"3127820020	",7,0,7
3594,"1091916828006326273	",7,0,7
3601,"172181979	",7,0,7
3603,"756313523949604864	",7,0,7
3605,"1082714181164396544	",7,0,7
3606,"3021433014	",7,0,7
3607,"730944910493396992	",7,0,7
3608,"968681638099111937	",7,0,7
3609,"824487693807607808	",7,0,7
3611,"322644588	",7,0,7
3613,"505081284	",7,0,7
3614,"161840982	",7,0,7
3615,"23005290	",7,0,7
3622,"24693045	",7,0,7
3630,"846438498454286336	",7,0,7
3632,"798953701972938752	",7,0,7
3633,"2712489396	",7,0,7
3634,"304738036	",7,0,7
3635,"173042451	",7,0,7
3637,"1918900219	",7,0,7
3638,"19018627	",7,0,7
3639,"1021208979513454597	",7,0,7
3640,"22843285	",7,0,7
3641,"16782049	",7,0,7
3644,"4426409366	",7,0,7
3646,"92316023	",7,0,7
3647,"1047362034067750914	",7,0,7
3649,"1077259239922511872	",7,0,7
3650,"1033859514	",7,0,7
3652,"739795644	",7,0,7
3654,"15260945	",7,0,7
3655,"1325546659	",7,0,7
3657,"64282237	",7,0,7
3658,"952382951823630336	",7,0,7
3660,"3250434205	",7,0,7
3662,"540383605	",7,0,7
3663,"2832365569	",7,0,7
3664,"1019748571069939712	",7,0,7
3666,"1001956257463439360	",7,0,7
3673,"109924118	",7,0,7
3675,"617318678	",7,0,7
3676,"309384336	",7,0,7
3678,"1082695451055411200	",7,0,7
3679,"4669021332	",7,0,7
3681,"948315600421642240	",7,0,7
3682,"983218243635634178	",7,0,7
3683,"1080946289792176128	",7,0,7
3684,"49697450	",7,0,7
3690,"192187017	",7,0,7
3691,"21879831	",7,0,7
3693,"179947178	",7,0,7
3697,"118820606	",7,0,7
3699,"17033073	",7,0,7
3700,"1037903278963490816	",7,0,7
3701,"69010540	",7,0,7
3706,"914613279372197888	",7,0,7
3709,"198921096	",7,0,7
3711,"979479912666058753	",7,0,7
3712,"1072176412163883008	",7,0,7
3713,"1012314324	",7,0,7
3714,"782585479350906880	",7,0,7
3717,"188487006	",7,0,7
3720,"1074129612	",7,0,7
3721,"22797798	",7,0,7
3723,"1073712350832734210	",7,0,7
3725,"16032792	",7,0,7
3728,"1072558820843380736	",7,0,7
3731,"1066751970936012801	",7,0,7
3732,"1070450053779742720	",7,0,7
3733,"253246730	",7,0,7
3734,"221978964	",7,0,7
3736,"830570724834365442	",7,0,7
3737,"706144944101011456	",7,0,7
3738,"531835984	",7,0,7
3743,"109709261	",7,0,7
3749,"822927749421510656	",7,0,7
3751,"1018932435894067200	",7,0,7
3755,"1041859378016440321	",7,0,7
3756,"1056086451312582658	",7,0,7
3758,"850733409420812288	",7,0,7
3760,"408943474	",7,0,7
3762,"3183139482	",7,0,7
3766,"22230121	",7,0,7
3770,"1055249705360375814	",7,0,7
3775,"1062396320701390854	",7,0,7
3776,"44175251	",7,0,7
3783,"1047954841069412352	",7,0,7
3784,"1058817813698277376	",7,0,7
3789,"1047893522702114818	",7,0,7
3792,"870826051	",7,0,7
3793,"109065606	",7,0,7
3794,"738205038087049216	",7,0,7
3797,"2843300920	",7,0,7
3798,"698676116433797120	",7,0,7
3800,"1048305945552375808	",7,0,7
3802,"1032260270654013451	",7,0,7
3803,"811546283538317316	",7,0,7
3804,"1046079171842191363	",7,0,7
3811,"826536276836937728	",7,0,7
3812,"851518182	",7,0,7
3818,"819740732521140224	",7,0,7
3819,"31026088	",7,0,7
3820,"3284812141	",7,0,7
3825,"796236637	",7,0,7
3826,"823528762117537792	",7,0,7
3828,"1036338638450253824	",7,0,7
3830,"955160073336078336	",7,0,7
3831,"1691753959	",7,0,7
3833,"68425783	",7,0,7
3835,"292372011	",7,0,7
3836,"755401956160516097	",7,0,7
3839,"163634745	",7,0,7
3840,"1700272242	",7,0,7
3844,"278741684	",7,0,7
3848,"1041389356492181504	",7,0,7
3852,"20113833	",7,0,7
3854,"257809421	",7,0,7
3855,"829042146141429762	",7,0,7
3856,"758871766324293633	",7,0,7
3859,"15830785	",7,0,7
3867,"845584152053403648	",7,0,7
3868,"837145375874109440	",7,0,7
3870,"1035141031891816449	",7,0,7
3873,"3214771473	",7,0,7
3879,"968146506	",7,0,7
3880,"1015719543296221185	",7,0,7
3883,"760162813784494081	",7,0,7
3887,"15716568	",7,0,7
3888,"806281908967456768	",7,0,7
3890,"882837562104176642	",7,0,7
3891,"396956929	",7,0,7
3892,"51344010	",7,0,7
3894,"1036127626459398144	",7,0,7
3897,"427857555	",7,0,7
3899,"1024522241852301313	",7,0,7
3900,"773569135972343808	",7,0,7
3902,"3320242092	",7,0,7
3905,"834478468494716928	",7,0,7
3907,"843702746658168836	",7,0,7
3908,"360857076	",7,0,7
3910,"1022941772446490625	",7,0,7
3912,"40744748	",7,0,7
3916,"125300503	",7,0,7
3918,"756202380404940800	",7,0,7
3921,"325885589	",7,0,7
3922,"412817336	",7,0,7
3923,"904769016090255362	",7,0,7
3924,"3416256837	",7,0,7
3928,"587939062	",7,0,7
3931,"2973976941	",7,0,7
3933,"3308160780	",7,0,7
3935,"23836405	",7,0,7
3937,"344723414	",7,0,7
3939,"269614081	",7,0,7
3940,"786996669774606336	",7,0,7
3942,"771228088982122496	",7,0,7
3943,"17622465	",7,0,7
3946,"408320188	",7,0,7
3947,"1004129776171405312	",7,0,7
3948,"1024424468742131713	",7,0,7
3949,"122313056	",7,0,7
3950,"992162588233527296	",7,0,7
3954,"707608113562554368	",7,0,7
3956,"814241980859502602	",7,0,7
3959,"466992330	",7,0,7
3964,"822605563536220162	",7,0,7
3968,"400089636	",7,0,7
3969,"2831549874	",7,0,7
3971,"522370669	",7,0,7
3975,"253830958	",7,0,7
3976,"21061366	",7,0,7
3978,"217672786	",7,0,7
3979,"388946168	",7,0,7
3985,"981292460302356480	",7,0,7
3986,"935284033503858688	",7,0,7
3990,"1018517607211831296	",7,0,7
3992,"821772499813859330	",7,0,7
3995,"1012081514127843328	",7,0,7
3996,"1888125626	",7,0,7
3997,"1018082612689195008	",7,0,7
4000,"1016917818628100096	",7,0,7
4002,"818234318283833346	",7,0,7
4003,"1016923483606081536	",7,0,7
4004,"191463695	",7,0,7
4007,"829325257127370752	",7,0,7
4009,"782644467429879809	",7,0,7
4011,"1122860635	",7,0,7
4015,"773894159228960768	",7,0,7
4016,"240723794	",7,0,7
4017,"56164159	",7,0,7
4019,"929007152882114561	",7,0,7
4023,"2794535639	",7,0,7
4025,"92761700	",7,0,7
4026,"583348503	",7,0,7
4027,"348639610	",7,0,7
4032,"1925112992	",7,0,7
4035,"994571572148146176	",7,0,7
4041,"969723612264411137	",7,0,7
4042,"990994414603468801	",7,0,7
4044,"1107363032	",7,0,7
4046,"1333096687	",7,0,7
4047,"1385791357	",7,0,7
4048,"31477513	",7,0,7
4049,"1009983181708070912	",7,0,7
4050,"1010780940895858688	",7,0,7
4054,"1348327302	",7,0,7
4055,"784587387095638019	",7,0,7
4057,"991533163980754946	",7,0,7
